addr_ctpv_nm,nation_yn,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"전라남도","N",504,"20060901","정상운영","2016-12-31","없음","57342",0,"","sDlob08Zl0KdjZ/8r91ga4K51OzHr+QLVRZOfpXqdVU=","축구장","담양군","양각리","담양군","57342","061-380-2809","2018-05-15","공공","전라남도","백진공원잔디구장","전라남도 담양군 담양읍 양각샛터길 2-7","N","축구장","전라남도 담양군 담양읍 양각리 348-1"
"경기도","N",505,"19999999","정상운영","2016-12-31","실내외","12090","","","zW4zVbTg6KeWBUSKK7+jruAEiiEYrU85Bfi8dHyBcJs=","축구장","남양주시","광전리","남양주시","12090","031-560-1244","2021-04-05","공공","경기도","에코랜드인조잔디구장","경기도 남양주시 별내면 청학로8번길 29-2","N","축구장","경기도 남양주시 별내면 광전리 59"
"충청북도","N",506,"20120601","정상운영","2016-12-31","","360851",667,"","V9LYRiP80IzlPJKSnu6sJE/I/AVEHDCAvZwpm8VGmoc=","축구장","청주시","","청주시","360851","043-201-0298","2016-12-31","공공","충청북도","가덕생활체육공원축구장","청주시 상당구 가덕면 인차리 산25-1","N","축구장","충북 청주시 상당구 가덕면 인차리 산 25-1"
"대전광역시","N",507,"","정상운영","2016-12-31","없음","34324","","","Xz6Q60uyaop8My5pTCZbb9wBLMfcyWZaPfxkFcamtXA=","축구장","대덕구","신일동","대덕구","34324","042-608-5582","2020-07-27","공공","대전광역시","을미기공원축구장","대전광역시 대덕구 대덕대로1448번길 120 (신일동)","N","축구장","대전광역시 대덕구 신일동 1682-8"
"경상북도","N",508,"","정상운영","2016-11-07","","","","","UL7zjo5pje4suKZi6Ks6tlgI4BOVXCW2K9B0DNoyG5U=","축구장","안동시","","안동시","","","2020-07-27","공공","경상북도","임하댐축구장","","N","축구장",""
"대구광역시","N",509,"","정상운영","2016-11-07","","","","","1ALAhDbh4KUsbkUIaxdQqwtr1J4scuEu3jlPxgJqBXA=","축구장","달성군","","달성군","","053-668-5437","2020-07-27","공공","대구광역시","화원유원지강변축구장","화원읍 성산리","N","축구장","대구 달성군 화원읍 성산리"
"충청북도","N",510,"","정상운영","2016-12-31","없음","380965",465,"","oJ3C92R2wbFff2UEZSo3WYfxpNCV1A9jI1FeGech33c=","축구장","충주시","","충주시","380965","043-850-3902","2020-07-27","공공","충청북도","탄금축구장","남한강로8","N","축구장","충북 충주시 남한강로 8"
"강원도","N",511,"20110617","정상운영","2016-12-31","실외","233806",721,"","zlBkJxyikbyjJXiDNKCnesBGssNS4LDUHDXWbl0RdZU=","축구장","정선군","","정선군","233806","033-562-3410","2017-01-11","공공","강원도","정선종합경기장보조경기장","정선군 정선읍 애산로 60","N","축구장",""
"제주특별자치도","N",512,"","정상운영","2016-12-31","실외","63110",96,"","GHMGzfMBk+SZ3JaFotT00DuY2jx4D30ofCgSEMlzq+o=","축구장","제주시","","제주시","63110","064-742-2746","2020-07-27","공공","제주특별자치도","이호축구장","제주특별자치도 제주시 오광로6길 58-11 (이호이동)","N","축구장","제주특별자치도 제주시 이호이동 1231 이호운동장"
"광주광역시","N",513,"","정상운영","2016-12-31","실외","62274","","","pjv/XuIIToJLzbDDQHCLH/M/Qpcx/AYXwrgZwX+fMd0=","축구장","광산구","쌍암동","광산구","62274","062-960-9924","2020-07-27","공공","광주광역시","쌍암공원인조잔디축구장","광주광역시 광산구 첨단중앙로182번길 39 (쌍암동)","N","축구장","광주광역시 광산구 쌍암동 653-1 광산구청소년수련관,쌍암공원관리사무소"
"부산광역시","N",514,"","정상운영","2016-12-31","","","","","w+JIylAUyHnD+g5XLVvxvwZCnde4rNR0vl0a8DDqL2g=","축구장","","","북구","","","2020-07-27","공공","부산광역시","화명운동장(A,B)","","N","축구장",""
"경상북도","N",515,"","정상운영","2016-11-07","","37558",0,"","kDsVuyFdP/sRXgMURmG0iA0c0MA8QNpn6a8QEEUb8Ns=","축구장","포항시","초곡리","포항시","37558","","2020-07-27","공공","경상북도","흥해옥성리운동장","경상북도 포항시 북구 흥해읍 동해대로1459번길 83","N","축구장","경상북도 포항시 북구 흥해읍 초곡리 103-1"
"대전광역시","N",516,"20010930","정상운영","2016-12-31","실외","305325",483,"","50KWZoAihTaJ33cPGy9sEKm/9FJm3NbrAxEaDeCkbpM=","축구장","","","유성구","305325","042-610-2922","2019-11-14","공공","대전광역시","대전월드컵경기장보조경기장","유성구 월드컵대로 32(노은동)","N","축구장",""
"경상북도","N",517,"","정상운영","2016-12-31","없음","38088",0,"","fPuanqz75vMP090GnhgLu4z+SBqIUKD/5f1C65rR9M0=","축구장","경주시","황성동","경주시","38088","","2020-07-27","공공","경상북도","경주축구공원(4구장)","경상북도 경주시 용담로 79-41 (황성동)","N","축구장","경상북도 경주시 황성동 산1-1"
"강원도","N",518,"20080602","정상운영","2016-12-31","실외","24719",85,"거진공설운동장","nfsNHnL1RmRewY7TPIY0KXZ1hLaWQcv+axfPKVpc2dQ=","축구장","고성군","거진리","고성군","24719","033-680-3712","2020-02-11","공공","강원도","거진공설운동장","강원도 고성군 거진읍 거진운동장길 30","N","축구장","강원도 고성군 거진읍 거진리 480-1"
"부산광역시","N",519,"20120323","정상운영","2016-12-31","실외","618814",7768,"","K38DwgpB67JyZJsaQDKliIGdGSoVCxZDNWcPfpcSxrU=","축구장","강서구","","강서구","618814","051-970-4121","2021-03-23","공공","부산광역시","명지다목적인조잔디운동장","명지동 3247번지","N","축구장","부산 강서구 명지동 3247"
"경기도","N",520,"","정상운영","2016-11-07","","469853","","","v5LR7Nm6wSXjH9jdfLWXERlsA7vQfjPWJWPCslmi0Qo=","축구장","여주시","","여주시","469853","","2020-07-27","공공","경기도","북내체육공원축구장","북내면 당우리 317-5 (금당로 260-3)","N","축구장","경기 여주시 북내면 당우리 317-5"
"경상북도","N",521,"20080916","정상운영","2016-11-07","","757802","","","dU0VB5DJbWjYqYAausJKXOkbm7snD1imJADLr3zoVkE=","축구장","예천군","","예천군","757802","054-650-6093","2016-12-22","공공","경상북도","공설운동장인조잔디축구장","예천군 예천읍 충효로 395","N","축구장","경북 예천군 예천읍 충효로 395"
"부산광역시","N",522,"20120925","정상운영","2016-12-31","실외","618290",7768,"","J+uOKQEihqIuRxF9iTuze4iXD7N/BEpPpYcQR4FbT/U=","축구장","강서구","","강서구","618290","051-970-4121","2021-03-24","공공","부산광역시","신호공원인조잔디운동장","신호동 315-1번지","N","축구장","부산 강서구 신호동 315-1"
"강원도","N",523,"20070126","정상운영","2016-12-31","","",108,"","kpeejF/Sgidyp3LKEF6XLv8SWNsFKmjsdvPMhIFp54E=","축구장","속초시","","속초시","","033-639-2474","2016-12-31","공공","강원도","인조잔디축구장","","N","축구장","속초시 노학동 13616-8"
"부산광역시","N",524,"","정상운영","2016-12-31","","","","","ZmrmbGBYMsoGJaYJfQqcIR9SMGH63tZNbTGSCE+rVnQ=","축구장","금정구","","금정구","","","2020-07-27","공공","부산광역시","선동잔디구장","","N","축구장",""
"부산광역시","N",525,"","정상운영","2016-12-31","","","","","XXBDqfeenRsXuRqZBtTTDABUYkdYPeD6FS4zcSMukDc=","축구장","강서구","","강서구","","","2020-07-27","공공","부산광역시","대저차량기지창축구장","","N","축구장",""
"경상남도","N",526,"","정상운영","2016-12-31","","",150,"","tf3CsXxMCwhWFR5c+Em+ZMrpN9XN/Up1LD5FCbl4jhk=","축구장","함안군","","함안군","","","2020-07-27","공공","경상남도","대산면공설운동장","","N","축구장",""
"경상북도","N",527,"","정상운영","2016-11-07","","36425",199,"","A9bvFtz+rtOZ+D7RKx8Y+kh8/yiPqkGkA1HPWdrjGzA=","축구장","영덕군","창포리","영덕군","36425","","2020-07-27","공공","경상북도","해맞이축구장","경상북도 영덕군 영덕읍 해맞이길 247","N","축구장","경상북도 영덕군 영덕읍 창포리 산24"
"경기도","N",528,"","정상운영","2016-11-07","","487914",2164,"","M/6Sl/rY1CHdBjfb7cMjrc/lbWVt1bbbGoBK0m1gBT8=","축구장","포천시","","포천시","487914","","2020-07-27","공공","경기도","포천시자원회수시설내축구장","신북면 만세교리 92","N","축구장","경기 포천시 신북면 만세교리 92"
"경기도","N",529,"","정상운영","2016-12-31","","445955","","","rwXModEp0P7K04zZC/WmG10V1UP30q+1XkrxrW6heMc=","축구장","화성시","","화성시","445955","","2020-07-27","공공","경기도","쌍봉산근린공원인조잔디구장","우정읍 조암리 산28-2","N","축구장","경기 화성시 우정읍 조암리 산 28-2"
"제주특별자치도","N",530,"","정상운영","2016-12-31","실외","63612",110,"","UVGszBa244t6JjsjWhT+00n/AvbhK3chlCktISfdF28=","축구장","서귀포시","신례리","서귀포시","63612","064-760-3623","2020-07-27","공공","제주특별자치도","제주공천포전지훈련센터축구장","제주특별자치도 서귀포시 남원읍 신례로 96","N","축구장",""
"경상북도","N",531,"20120823","정상운영","2016-11-07","없음","755852",0,"","Mj/0X95GvM8b2KssMIf2ewlyhki0N5px8iji1e0sYBA=","축구장","봉화군","","봉화군","755852","054-679-6133","2018-05-17","공공","경상북도","다덕축구장","봉성면 우곡리 534 외","N","축구장",""
"대구광역시","N",532,"20000912","정상운영","2016-11-07","","42916","","","CGM8fbp76XNC++M/zh4FxwWqOKAqjJaA3dkP4gyfbpU=","축구장","","매곡리","달성군","42916","053-670-2720","2016-12-02","공공","대구광역시","매곡정수사업소축구장","대구광역시 달성군 다사읍 달구벌대로 717","N","축구장","대구광역시 달성군 다사읍 매곡리 1008"
"경상남도","N",533,"","정상운영","2016-12-31","","","","","eG6UOi2EgQAGV4e8XMbGVEb3/GnPKYFoCOI0rY8o7jc=","축구장","김해시","","김해시","","","2020-07-27","공공","경상남도","장유체육공원축구장","","N","축구장",""
"경기도","N",534,"19990101","정상운영","2016-12-31","실외","482813",31289,"","/JJhfYNjvWU31BJ7RVwbL32333fMMTQk7uKsWx5sURg=","축구장","양주시","","양주시","482813","031-828-9735","2022-01-07","공공","경기도","장흥생활체육공원 축구장","양주시 장흥면 삼상리 479-5","N","축구장","경기 양주시 장흥면 삼상리 479-5"
"전라남도","N",535,"20161231","정상운영","2016-12-31","실외","59223",483,"","DcDjrg0TMuWgIcjQVb4XT6oo5CobZ6TJa0vd7Na9eak=","축구장","강진군","호계리","강진군","59223","061-430-3823","2020-06-02","공공","전라남도","축구전용경기장","전라남도 강진군 군동면 종합운동장길 60","N","축구장","전라남도 강진군 군동면 호계리 1076 강진종합운동장"
"충청남도","N",536,"","정상운영","2016-12-31","실내외","31136",20221,"","h29iaWhRq8sM7Wb0T7lns+CDUjVKWfzl/reufVS9SjE=","축구장","천안시","성정동","천안시 서북구","31136","041-529-5069","2020-01-30","공공","충청남도","천안축구센터","충청남도 천안시 서북구 축구센터로 150 (성정동)","N","축구장","충청남도 천안시 서북구 성정동 354 천안축구센터"
"경상남도","N",537,"","정상운영","2016-12-31","없음","50322","","","xsvWm8TahliINBmeV5bdZvhlf4/4nJSbNI35kV1qF90=","축구장","창녕군","술정리","창녕군","50322","055-530-1486","2020-07-27","공공","경상남도","창녕오리정운동장","경상남도 창녕군 창녕읍 술정서탑길 4-5","N","축구장","경상남도 창녕군 창녕읍 술정리 374-4"
"경상남도","N",538,"","정상운영","2016-12-31","","641240",10393,"","3Z8+hGz2CITkm/tAVVpPrKN8m35/WVVIrBuc9IhbQF0=","축구장","창원시","","창원시","641240","","2020-07-27","공공","경상남도","창원축구센터주경기장","퇴촌동 산28","N","축구장","경남 창원시 의창구 퇴촌동 산 28"
"부산광역시","N",539,"","정상운영","2016-12-31","","","","","IVesKj3z+DQ2DjlHYsKnN/i5TzicBXHSBYBVnIMPNBM=","축구장","강서구","","강서구","","","2020-07-27","공공","부산광역시","명지다목적인조잔디운동장","","N","축구장",""
"경기도","N",540,"20070101","정상운영","2016-12-31","실외","415020",0,"","2I9zJVC6SYpKebiRGIo9T3wVJiqO+/SQC3RylwLR4fU=","축구장","김포시","","김포시","415020","031-983-1113","2019-01-24","공공","경기도","걸포중앙공원축구장","걸포동 1553","N","축구장","경기 김포시 걸포동 1553"
"경상북도","N",541,"20161107","정상운영","2016-11-07","실외","40201",6000,"","pYLyyNTTv13C1cfumXeTjEVR/tayBWMGe3JmCfH5khM=","축구장","울릉군","태하리","울릉군","40201","054-790-6374","2020-05-20","공공","경상북도","울릉공설운동장보조경기장","경상북도 울릉군 서면 울릉순환로 2146-56","N","축구장","경상북도 울릉군 서면 태하리 230"
"경기도","N",542,"19990101","정상운영","2016-12-31","실외","472842","","","nwuxUbFrcOJdi50Vjn5xp6e2ELKSKui5Us3XgOs21jY=","축구장","남양주시","","남양주시","","031-590-4051","2021-12-26","공공","경기도","북한강생활체육시설","경기 남양주시 화도읍 금남리 160-3","N","축구장","경기 남양주시 화도읍 금남리 160-3"
"강원도","N",543,"20080104","정상운영","2016-12-31","없음","24055","","","6QJ8neISnxVS/+huBbuiD3qbM3vIJem3EpxLIttgzVU=","축구장","철원군","청양리","철원군","24055","033-450-5291","2018-03-26","공공","강원도","김화생활체육공원인조잔디축구장","강원도 철원군 김화읍 청양로 649","N","축구장","강원도 철원군 김화읍 청양리 1"
"충청남도","N",544,"","정상운영","2016-12-31","","","","","m76QlC/PlFI3mtmh7stV+nrPSa0hH2jfFbQf66xPky0=","축구장","당진시","","당진시","","","2020-07-27","공공","충청남도","종합운동장내보조경기장","","N","축구장",""
"경기도","N",545,"","정상운영","2016-12-31","","","","","qk+p/OmHrUPKq/iWuFLf3GIdqR6TRqHQoRIUSq4Xi3s=","축구장","양평군","","하남시","","","2020-07-27","공공","경기도","서종체육공원축구장","서종면 문호리 915번지","N","축구장","경기 양평군 서종면 문호리 915"
"부산광역시","N",546,"","정상운영","2016-12-31","","","","","mhf32Mnqx0epi2fkpqE3fmeJx2omk+BifdOwAp3vywY=","축구장","강서구","","강서구","","","2020-07-27","공공","부산광역시","화전공원인조잔디운동장","","N","축구장",""
"경기도","N",547,"","정상운영","2016-12-31","없음","17528",147,"","W3vYURZ1Xvvbv3gF6ymrp70XvPX2vQHl95QCh/Qmvyc=","축구장","안성시","주천리","안성시","17528","","2020-07-27","공공","경기도","일죽하수처리시설내축구장","경기도 안성시 일죽면 주래본죽로 189-21","N","축구장",""
"전라남도","N",548,"19910601","정상운영","2016-12-31","","537801",618,"","REhf/EsbeLdV/ucltFicT5t9ptDxwhoP8NXD2k0Qzgc=","축구장","완도군","","","537801","061-550-5486","2016-12-31","공공","전라남도","종합운동장","완도읍 가용리 50-31","N","축구장","전남 완도군 완도읍 가용리 50-31"
"울산광역시","N",549,"20110812","정상운영","2016-12-31","","689862","","","Zona02OowRnGl83K5PYgOP+z2Gze69qKTWPjww9r6QI=","축구장","울주군","","울주군","689862","052-229-7663","2016-12-31","공공","울산광역시","청량운동장","청량면 덕정로 16","N","축구장","울산 울주군 청량면 덕정로 16"
"경상남도","N",550,"","정상운영","2016-12-31","실외","650170",75,"","Q98cFuEo9cqWeH6qhsbO9UWV6X0D9D7VnPu7xnAe/VA=","축구장","통영시","","통영시","650170","055-650-4720","2020-07-27","공공","경상남도","평림체육전지훈련장축구장","평림동463-2","N","축구장","경남 통영시 평림동 463-2"
"경상남도","N",551,"20081015","정상운영","2016-12-31","없음","52839",352,"","HqvolfLsbQfcEtjhNxNp0Tyxmr4V4Zy2e09mTMjIGOg=","축구장","진주시","삼곡리","진주시","52839","","2017-01-31","공공","경상남도","진주스포츠파크","경상남도 진주시 문산읍 월아산로 973","N","축구장",""
