addr_ctpv_nm,stand_seat_cnt,nation_yn,row_num,base_ymd,fmng_dept_nm,faci_stat_nm,faci_mng_type_cd,fmng_type_gb_nm,reg_dt,fmng_cpb_nm,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_cd_hash,fmng_cp_nm,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_mng_user_telno,faci_nm,faci_road_addr,cp_ymd,atnm_chk_yn,fcob_nm,faci_addr,stand_cpt_psn_cnt,ssm_dsn_yn
"광주광역시","","N",579,"19981231","공원녹지과","정상운영","","지자체","2016-12-31","북구","","","","","G1wm7TRBp3MQkFQ5V1zhey2w5k0qJ8WEDxyAZynvea8=","광주광역시","테니스장","북구","","북구","","062-510-1512","","2016-12-31","공공","광주광역시","062-510-1512","첨단체육공원테니스장","","19981231","N","테니스장","","",""
"전라북도","","N",580,"","문화체육과","정상운영","","지자체","2016-12-31","진안군","","","","","f+jGe8np8Ddu2CX14Ey+NHSUDpCCdJiv8iEckU5Jo+k=","전라북도","테니스장","진안군","","진안군","","063-430-2255","","2020-07-27","공공","전라북도","063-430-2255","상전테니스장","","","N","테니스장","","",""
"전라북도","","N",581,"20141230","체육팀","정상운영","자체운영        ","지자체","2016-12-31","장수군","실외","35.5343312384","55659",33,"xO8k6AOsn0DOZIgYA3cHGM1dSxlNbYyaerzT8mb/28U=","전라북도","테니스장","장수군","노단리","장수군","55659","","127.5482956167","2017-02-03","공공","전라북도","063-350-5552","번암체육공원","전라북도 장수군 번암면 동강길 31","20141230","N","테니스장","","",""
"경상북도","","N",582,"","새마을체육산업과","정상운영","위탁운영        ","지자체","2016-11-07","포항시","","36.06989707642989","37607","","aAI2nV57INQjQJ/+O3HXBeMLSwBT6wZ6j7Cb7VydmCE=","경상북도","테니스장","포항시","장성동","포항시","37607","","129.379865365501","2020-07-27","공공","경상북도","054-270-2804","장량테니스장","경상북도 포항시 북구 삼흥로88번길 11 (장성동, 산호그린7차아파트)","","N","테니스장","경상북도 포항시 북구 장성동  1364-1 산호그린7차아파트","",""
"강원도","","N",583,"20141212","체육시설사업소","정상운영","위탁운영        ","지자체","2016-11-07","원주시","","","","","fJWkm9GNysx87XFnx4qkO7OvQsvS13Vnqy9Udys0jaE=","강원도","테니스장","원주시","","원주시","","033-737-4308","","2016-12-29","공공","강원도","033-737-4308","문막섬강테니스장","","20141212","N","테니스장","","",""
"경기도","","N",584,"","평생교육체육과","정상운영","","지자체","2016-12-31","양주시","","","","","ayPbp970PO91b19qQ3cH0NaBfQdcRk83f6oQN6V+5R4=","경기도","테니스장","양주시","","양주시","","","","2020-07-27","공공","경기도","","남면하수처리장테니스장","","","N","테니스장","","",""
"경기도","","N",585,"","구리시 평생학습과","정상운영","","지자체","2016-12-31","구리시","","37.5864317469","471060","","2JkcFztHkS37RY3ChJ/3y1KImfF8dZAsX1AhBY/IcFI=","경기도","테니스장","구리시","","구리시","471060","031-550-8775","127.158444898","2020-07-27","공공","경기도","031-550-8775","구리시립테니스장","토평동 51-6번지 일원","","N","테니스장","경기 구리시 토평동 51-6","",""
"전라북도","","N",586,"","교육체육과","정상운영","위탁운영        ","지자체","2016-11-07","남원시","","35.4213332277","55728","","qVIvIcGtyZP7aizTT+rVPRr8ZemqMIT6G2Ty8UL/LIw=","전라북도","테니스장","남원시","향교동","남원시","55728","063-620-5619","127.379453471","2020-07-27","공공","전라북도","063-620-5619","육면테니스장","전라북도 남원시 만인로 41-51 (향교동)","","N","테니스장","전라북도 남원시 향교동  640 남원중학교","",""
"강원도",640,"N",587,"","체육시설사업소","정상운영","","지자체","2016-12-31","원주시","실외","36.5814106266","",525,"rikgcwJHy2l2VzxWCxcvl/QZmcIj4xj+YSPSz3yOgJE=","강원도","테니스장","원주시","","원주시","","033-737-4308","128.741691834","2020-07-27","공공","강원도","033-737-4308","치악테니스장","","","N","테니스장","명륜동 313번지",640,""
"","","N",588,"","","정상운영","자체운영        ","지자체","2016-12-31","","실외","34.6361459789","650913","","Xuy5pMlnG9R8sgVgaWQeueBTsbpulIPtgK4c6yd8RDg=","경상남도","테니스장","통영시","","","","055-650-4720","128.2610376046","2020-07-27","공공","경상남도","","욕지테니스장","경남 통영시 욕지면 동항리 806-4","","N","테니스장","경남 통영시 욕지면 동항리 806-4","","X"
"제주특별자치도",1000,"N",589,"","","정상운영","","지자체","2016-12-31","서귀포시","실외","33.2579582578","697838",3534,"b7IL14YEfZoNXYtbOVxDOWsOGHu5a6KDhnzxEzQH268=","제주특별자치도","테니스장","서귀포시","","서귀포시","697838","","126.564283073","2020-07-27","공공","제주특별자치도","","서귀포시테니스장","동홍동 1447","","N","테니스장","제주특별자치도 서귀포시 동홍동 1447",1000,""
"경기도","","N",590,"","회계정보과","정상운영","","지자체","2016-12-31","양주시","실외","","",36,"FxStDnzg8VQYDpYTckv8zICMDfc3bXhuXDVa+40d9BI=","경기도","테니스장","양주시","","양주시","","","","2020-07-27","공공","경기도","","양주시청테니스장","","","N","테니스장","양주시 남방리 1-1","",""
"서울특별시","","N",591,"","문화체육과","정상운영","","지자체","2016-12-31","성동구","","37.5641437524","133050","","rZsFLvK3X3GiYPaDrLkyvw1EXP37HpFhGkq4YqcYqlc=","서울특별시","테니스장","성동구","","성동구","133050","02-2204-7640","127.038940687","2020-07-27","공공","서울특별시","02-2204-7640","마장테니스장","마장동 832","","N","테니스장","서울 성동구 마장동 832","",""
"경기도","","N",592,"","체육진흥팀","정상운영","자체운영        ","지자체","2016-11-07","연천군","없음","38.0271599066","11031","","wAAZQBB8JwJ70+NLPX3yLdIjO+l+ygWn1WR+b7bOt4I=","경기도","테니스장","연천군","전곡리","연천군","11031","","127.0733439105","2020-07-27","공공","경기도","031-839-2145","전곡온골,위너스테니스장","경기도 연천군 전곡읍 선사로424번길 5","","N","테니스장","","",""
"강원도","","N",593,"20180101","시설국 문화관광과","정상운영","자체운영        ","지자체","2016-12-31","정선군","실외","37.2181561261394","26155",66,"7w+4mWRyU4YFxY2hAf4ibYCaUPj77J2RWwUehUlZmPk=","강원도","테니스장","정선군","고한리","정선군","26155","033-560-2822","128.856196913285","2022-01-27","공공","강원도","033-560-2547","고한테니스장","강원도 정선군 고한읍 고토일길 194-3","20180101","N","테니스장","강원도 정선군 고한읍 고한리 273",100,"Y"
"경기도",1160,"N",594,"","교육체육과","정상운영","자체운영        ","지자체","2016-12-31","안성시","실외","37.0131989511","17508",1593,"WSmlKST4lmU4EEVdjpx1stW2Z2l/jKUUqTKpQl3mgng=","경기도","테니스장","안성시","양복리","안성시","17508","031-673-2590","127.3278513947","2020-07-27","공공","경기도","031-678-6864","안성시국제정구장","경기도 안성시 보개면 종합운동장로 162","","N","테니스장","",1500,"X"
"경상남도","","N",595,"","","정상운영","","지자체","2016-12-31","고성군","실외","34.9782895998","638801",72,"FOtSIMq44USUsgHfkS8+BA/ojvdFq1vElo2rwXAoKBA=","경상남도","테니스장","고성군","","고성군","638801","","128.309370536","2020-07-27","공공","경상남도","","고성군공설테니스장","고성읍 교사리 377","","N","테니스장","경남 고성군 고성읍 교사리 377","",""
"서울특별시","","N",596,"","","정상운영","","지자체","2016-12-31","","","37.5450455643","133825","","qI0P9ByQoPq4vXRVcz7GQsVV9+DOzABe9G1Eol9aEsA=","서울특별시","테니스장","","","성동구","133825","","127.040836325","2020-07-27","공공","서울특별시","","뚝섬서울숲테니스장","성수1가 1동685-20","","N","테니스장","서울 성동구 성수1가1동 685-20","",""
"경기도","","N",597,"19950623","체육진흥과 ","정상운영","위탁운영        ","지자체","2016-11-07","부천시","실외","37.49505261979022","14600",496,"NxLfNr1RDs+5NMLjGmhoLGMWZbBXEXLY7GPzZKY35nQ=","경기도","테니스장","부천시","상동","부천시","14600","032-340-5370","126.76037908369828","2018-12-24","공공","경기도","032-625-2502","석천공원테니스장","경기도 부천시 석천로 85-1 (상동)","19950623","N","테니스장","경기도 부천시 상동 416 석천근린공원","","N"
"전라북도","","N",598,"","여산면사무소","정상운영","자체운영        ","지자체","2016-12-31","익산시","없음","36.05647630869056","54520","","fkvE0pWX0u/uJgfeoPelXy+t8pyqQ40LuRzYdXEVqS8=","전라북도","테니스장","익산시","제남리","익산시","54520","063-859-3235","127.08269092559738","2020-07-27","공공","전라북도","063-859-3242","여산테니스장","전라북도 익산시 여산면 서촌1길 24-7","","N","테니스장","전라북도 익산시 여산면 제남리 938-5 게이트볼장","","X"
"충청북도","","N",599,"","체육시설사업소","정상운영","자체운영        ","지자체","2016-12-31","옥천군","실외","36.3065712436","29040",62,"VzoTS3pop4sQHX5/8Z2POXsi2vlolecQPsOpeLwO20I=","충청북도","테니스장","옥천군","문정리","옥천군","29040","043-730-4884","127.5746238897","2020-07-27","공공","충청북도","043-730-4884","옥천읍테니스장","충청북도 옥천군 옥천읍 동부로 15","","N","테니스장","",100,"X"
"경기도","","N",600,"","","정상운영","","지자체","2016-12-31","파주시","","37.7619531414","413220","","gsVqn8rqF+ePnL1KG79jm7Nx8xvrSCONns+OdQAt1Kc=","경기도","테니스장","파주시","","파주시","413220","","126.741662358","2020-07-27","공공","경기도","","교하체육공원테니스장","하지석동 326-3","","N","테니스장","경기 파주시 하지석동 326-3","",""
"경상남도","","N",601,"","","정상운영","","지자체","2016-12-31","창녕군","","","",0,"1eleOXCQCVVI143px6vEcLeYwOPWu/xKjnkR//On/Xw=","경상남도","테니스장","창녕군","","창녕군","","","","2020-07-27","공공","경상남도","","남지테니스장","","","N","테니스장","",100,""
"전라남도",740,"N",602,"20020506","체육시설관리소","정상운영","위탁운영        ","지자체","2016-11-07","순천시","실외","34.94007218081124","57992",163,"trjg+jnjLYxOda18sofxzTY0KvzPePq/V1ScWYBUtOg=","전라남도","테니스장","순천시","연향동","순천시","57992","","127.52010226319258","2018-04-02","공공","전라남도","061-749-8483","팔마테니스장","전라남도 순천시 팔마로 333 (연향동)","20020506","N","테니스장","",740,"N"
"경상남도","","N",603,"20100101","시설체육과","정상운영","자체운영        ","지자체","2016-12-31","하동군","실외","35.0592350281","667801","","3N5relafhqwSPaV04TX77srcZF/MR9v00DCXUd0W4Bs=","경상남도","테니스장","하동군","","하동군","667801","055-880-2384","127.750418515","2023-03-21","공공","경상남도","055-880-2384","하동생활테니스장","하동읍 광평리 63-2","20100101","N","테니스장","",300,"N"
"강원도",800,"N",604,"20110101","동계올림픽지원단","정상운영","위탁운영        ","지자체","2016-12-31","정선군","실외","37.3778096129","26125","","/WyXTpbhr2hMbFKa1tVc0xVZxktkqdW/lbS6HKyYrGs=","강원도","테니스장","정선군","애산리","정선군","26125","","128.6743582846","2017-01-11","공공","강원도","033-560-2547","정선종합경기장테니스장","강원도 정선군 정선읍 애산로 60","20110101","N","테니스장","",800,""
"대전광역시","","N",605,"","","정상운영","","","2016-12-31","","","","","","lzglqDdNvQMX+eDbcvoPYw/U6lBgPYlIJP3K6oogUnE=","","테니스장","동구","","동구","","","","2020-07-27","공공","대전광역시","","세천테니스장","","","N","테니스장","","",""
"인천광역시","","N",606,"","관광문화과 문화체육팀","정상운영","자체운영        ","지자체","2016-12-31","옹진군","실외","37.662516439","23108","","E/XfHetkjdDwKUNTiRxALXMBBvwI+OBzGMHjxq4KMSU=","인천광역시","테니스장","옹진군","연평리","옹진군","23108","","125.7048912031","2020-07-27","공공","인천광역시","032-899-2262","연평면체육시설테니스장","인천광역시 옹진군 연평면 연평로 184","","N","테니스장","","",""
"전라북도","","N",607,"","교육체육과","정상운영","위탁운영        ","지자체","2016-11-07","남원시","","35.4406884264","55727","","4pRtL427LD7slkB5Ko3I/0dakR4W2yXSFr7POlAVNmk=","전라북도","테니스장","남원시","광치동","남원시","55727","063-620-5619","127.3844519441","2020-07-27","공공","전라북도","063-620-5619","농공단지테니스장","전라북도 남원시 광치산업1길 9 (광치동)","","N","테니스장","전라북도 남원시 광치동  195-15 구내식당,편의점","",""
"경상북도",122,"N",608,"20040402","체육시설사업소","정상운영","자체운영        ","지자체","2016-11-07","칠곡군","실외","35.9996095059","39869",231,"r3DJ/jwnQNuA7N+JdZDsHLlSKGL8SC2XI+UiHegd/HA=","경상북도","테니스장","칠곡군","아곡리","칠곡군","39869","054-979-5196","128.4236379551","2018-04-02","공공","경상북도","054-979-5211","칠곡종합운동장테니스장","경상북도 칠곡군 왜관읍 호국로 203","20040402","N","테니스장","경상북도 칠곡군 왜관읍 아곡리 670-5",200,"N"
"서울특별시","","N",609,"","공원녹지과","정상운영","","지자체","2016-12-31","동대문구","실외","36.2112474504","02639","","QgDrpv/XmtkRncUgEBr7XJy5NOfIE7/2pee7KUFCE9E=","서울특별시","테니스장","동대문구","","동대문구","02639","","127.337253852","2020-07-27","공공","서울특별시","02-2127-4776","장평근린공원테니스장","장안동 356","","N","테니스장","장안동 356","",""
"광주광역시","","N",610,"20051125","문화체육과","정상운영","","지자체","2016-12-31","서구","","","","","uhOFs/s//eWmcqxeeawcU4kg4MBVuinfnYmZoJKDgEU=","광주광역시","테니스장","서구","","서구","","062-360-7193","","2019-01-30","공공","광주광역시","062-360-7193","풍암생활체육공원정구장2","","20051125","N","테니스장","","",""
"경상남도","","N",611,"20030101","체육지원과","정상운영","자체운영        ","지자체","2016-12-31","사천시","없음","35.0611321722","52534",90,"8Dg/PZ1nN4EXeYlumK3c/wQilqmbnrOUtdSKSjirKLU=","경상남도","테니스장","사천시","방지리","사천시","52534","055-381-2423","128.0620506372","2017-06-07","공공","경상남도","055-831-2421","사남공설테니스장","경상남도 사천시 사남면 외국기업로 107","20030101","N","테니스장","",100,""
