addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"인천광역시","N","",560,"","정상운영","2016-12-31","","37.3799571362","406840",771912,"","u0nQDipoZm6Bk7yJEO+fifYwy5Tv9USRp26VZRHFRrE=","골프장","","","406840","032-850-8000","126.625688917","2020-07-27","등록","인천광역시","잭니클라우스골프클럽코리아","인천광역시 연수구 아카데미로 209(송도동)","N","골프장업","인천 연수구 아카데미로 209"
"경기도","N","",561,"20230508","정상운영","2023-05-11","없음","37.2108651707078","18469",1575,"","","골프","화성시","영천동","18469","031-374-7500","127.089445559923","2023-05-11","신고","경기도","더블랙골프 동탄IX점","경기도 화성시 동탄첨단산업1로 27 (영천동)","Y","가상체험 체육시설업","경기도 화성시 영천동 823-6 금강펜테리움 IX타워"
"전라남도","N","",562,"19999999","정상운영","2023-05-06","없음","35.2310326695344","","","","","골프장","장성군","대곡리","","061-390-8484","126.647536358062","2023-05-06","공공","전라남도","삼서그라운드골프장","","N","골프장","전남 장성군 삼서면 대곡리 929-12"
"전라남도","N","",563,"19999999","정상운영","2023-05-06","실외","35.2509819202757","57238","","","","골프장","장성군","주산리","57238","061-390-8484","126.669195331613","2023-05-06","공공","전라남도","삼계그라운드골프장","전라남도 장성군 삼계면 영장로 1718-1","N","골프장","전라남도 장성군 삼계면 주산리 481-1 상무평화공원축구장 공중화장실"
"전라남도","N","",564,"19999999","정상운영","2023-05-06","실외","35.2846384385461","","","","","골프연습장","장성군","신호리","","061-390-8484","126.761599546134","2023-05-06","공공","전라남도","파크골프연습장","","N","골프연습장","전남 장성군 황룡면 신호리 53-1"
"","N","701호",565,"20181010","정상운영","2018-10-13","실내","37.6627459278","10571",571,"호평PLAZA 701호","0BqljRldlOjx8Fc5gcbCIrioP5ot0UK9ZtFtViiHNTw=","골프","고양시","신원동","10571","","126.8895562951","2023-03-25","신고","경기도","GDR 아카데미 고양 신원점","경기도 고양시 덕양구 권율대로 886 (신원동)","Y","가상체험 체육시설업","경기도 고양시 덕양구 신원동 626 호평PLAZA"
"경기도","N","1층",566,"20161220","폐업","2016-12-20","실내","37.3685362708","15804",205,"","Z5NRc1PDR9JEFL04XNm6JMp3uSRpvxwDcM9gUpQnaBo=","골프","군포시","산본동","15804","","126.9272433689","2023-03-25","신고","경기도","왕성드림센타골프연습장","경기도 군포시 산본로432번길 7 (산본동)","Y","가상체험 체육시설업","경기도 군포시 산본동  1088-3 드림센터"
"충청남도","N","",567,"20221229","정상운영","2023-03-27","실내","36.7855382328178","31966",444,"","","골프","서산시","잠홍동","31966","","126.472582983436","2023-03-27","신고","충청남도","잠홍 나이스 골프존","충청남도 서산시 잠동1길 24(잠홍동)","Y","가상체험 체육시설업","충청남도 서산시 잠홍동 564-15"
"부산광역시","N"," 마린파크 101,102호 (우동)",568,"20190628","정상운영","2020-11-13","실내","35.1593255869405","48092",132," 마린파크 101,102호 (우동)","k1Iz15n3qWWePpG32ot1S8QKH/c5iM3AzuTEcfhRwSQ=","골프","해운대구","우동","48092","","129.144241981158","2023-02-13","신고","부산광역시","마린파크스크린골프연습장","부산광역시 해운대구 마린시티2로 2 (우동)","Y","가상체험 체육시설업","부산광역시 해운대구 우동 1405 마린파크"
"부산광역시","N","",569,"20221021","정상운영","2022-10-26","없음","35.1931776812042","48042",1937,"1층","w6i9336S3CXPZ8wH9NGDPLuaOjxivVkkaaJAQ5Fcuhw=","골프","해운대구","반여동","48042","051-524-7007","129.119475915829","2023-02-13","신고","부산광역시","삼호스크린골프","부산광역시 해운대구 해운대로 35(반여동)","Y","가상체험 체육시설업","부산광역시 해운대구 반여동 1486-40 삼호산업(주)"
"경기도","N","3층 8,9,10,11일부호",570,"20220630","정상운영","2022-07-07","실내","37.6110326638551","10048",494,"3층 8,9,10,11일부호","/cSQfdx9UviAv6BJpOPbWtHqrCG37RzAl/T0OGnDdQk=","골프","김포시","학운리","10048","031-987-4143","126.618714245989","2023-02-13","신고","경기도","(주)해봄","경기도 김포시 양촌읍 황금3로 89","Y","가상체험 체육시설업","경기도 김포시 양촌읍 학운리 3557"
"전라남도","N","",571,"20230119","정상운영","2023-02-13","없음","34.7683665366641","59671",434,"(선원동)","","골프","여수시","","59671","061-681-6005","127.660937047198","2023-02-13","신고","전라남도","골프존파크 선원e편한점","전라남도 여수시 학동북4길 43(선원동)","Y","가상체험 체육시설업","전라남도 여수시 선원동 206-3"
"강원도","N","",572,"20161231","정상운영","2016-12-31","실외","38.2116743634","217807",236853,"","hKXatzFj/pB/0kc7OrDqOoQq3EaY07zOXwLHOFeeols=","골프장","","","217807","033-630-3413","128.576835056","2023-04-03","등록","강원도","영랑호 컨트리클럽","속초시 영랑호반길 183","N","골프장업","강원 속초시 영랑호반길 183"
"강원도","N","",573,"20161231","정상운영","2016-12-31","없음","37.2181799016","245907",979681,"","cEMmkEmhFZxc6427D/zV3rhkHHVSEtxEcD9ij9aJJV4=","골프장","","","245907","033-540-5301","129.073433567","2023-04-03","등록","강원도","블랙밸리 컨트리클럽","삼척시 도계읍 도상로 307-84","N","골프장업","강원 삼척시 도계읍 도상로 307-84"
"세종특별자치시","N","",574,"20070907","정상운영","2020-12-15","없음","36.4978768912545","30119",336,"","hXuzy37rYFPieewu7swLcBFZiVL4oc8gC2vqqEurSac=","골프","철원군","어진동","30119","","127.265433458684","2023-04-19","신고","강원도","삼성골프연습장","세종특별자치시 갈매로 388 (어진동)","Y","가상체험 체육시설업","세종특별자치시 어진동 650 문화체육관광부"
"강원도","N","",575,"20161231","정상운영","2016-12-31","실외","37.7352350171","250882",33057,"","8cqPZ5y9sDnmcwc18HMKaUTIHAENtRzrRK1xEOZsSvs=","골프장","","","250882","033-245-7000","127.776839069","2023-03-30","등록","강원도","라비에벨 컨트리클럽","홍천군 북방면 밭치리길 22-40","N","골프장업","강원 홍천군 북방면 밭치리길 22-40"
"대구광역시","N","",576,"20221216","정상운영","2023-03-30","없음","0","41956",971,"(대봉동)","","골프","중구","","41956","","0","2023-03-30","신고","대구광역시","탑 스크린골프","대구광역시 중구 이천로 192(대봉동)","Y","가상체험 체육시설업","대구광역시 중구 대봉동 727-1"
"대구광역시","N","4층",577,"20161231","정상운영","2016-12-31","실내","","41517",498,"4층 (산격동)","EseCLM3OXhGEVgCBnC1Ws3KrD5OolKWo1u/Rn2mo+Js=","골프","북구","","41517","053-943-4600","","2023-03-25","신고","대구광역시","대한협동개발(엑스코스크린골프연습장)","대구광역시 북구 유통단지로8길 50, 4층 (산격동)","Y","가상체험 체육시설업","대구광역시 북구 산격동 288-1 4층 "
"경기도","N","기아 카렌스쎈타 3층 301,302호",578,"20220316","정상운영","2023-04-17","없음","37.0647000837229","18569",331,"기아 카렌스쎈타 3층 301,302호","","골프","화성시","화산리","18569","","126.795606061385","2023-04-17","신고","경기도","SG스크린골프 카렌스점","경기도 화성시 우정읍 기아자동차로 559","Y","가상체험 체육시설업","경기도 화성시 우정읍 화산리 617-15 기아 카렌스쎈타"
"경기도","N","",579,"20161231","정상운영","2016-12-31","실내","37.2496167116","16553",349,"","32hpOn0vOn4hVYy+rOSsNoKG8j5mS9B1vUyypAV2cz8=","골프","수원시","권선동","16553","031-236-3663","127.0353562341","2023-05-12","신고","경기도","골프존파크 수원권선","경기도 수원시 권선구 세권로304번길 62 (권선동)","Y","가상체험 체육시설업","경기도 수원시 권선구 권선동 1296-7 베스토아"
"전라남도","N","",580,"20221228","정상운영","2023-04-17","없음","34.6366909192225","59234",1523,"","","골프","강진군","평동리","59234","","126.769564717373","2023-04-17","신고","전라남도","프렌즈아카데미 강진점","전라남도 강진군 강진읍 영랑로 7","Y","가상체험 체육시설업","전라남도 강진군 강진읍 평동리 177-9"
"충청남도","N","",581,"20161121","정상운영","2016-12-21","실내","36.3590960558","33441",368,"","QpHeFAYoD4TUK8Dmw2zS9l7tLDNm4lhVv+7qUVKfUfI=","골프","보령시","죽정동","33441","041-931-9898","126.6040126342","2023-03-18","신고","충청남도","골프 아카데미 터틀","충청남도 보령시 지장골길 52-5 (죽정동)","Y","가상체험 체육시설업","충청남도 보령시 죽정동  683"
"경상북도","N","",582,"20230329","정상운영","2023-04-17","없음","36.0387042709137","37707",78,"","","골프","포항시","대흥동","37707","","129.362346816179","2023-04-17","신고","경상북도","지씨쿼드 포항북구점","경상북도 포항시 북구 불종로28번길 2 (대흥동)","Y","가상체험 체육시설업","경상북도 포항시 북구 대흥동 717-1"
"경상북도","N","",583,"20221230","정상운영","2023-04-17","없음","36.0808755283738","37561",475,"","","골프","포항시","성곡리","37561","054-262-0072","129.338645935956","2023-04-17","신고","경상북도","프렌즈스크린(흥해성곡점)","경상북도 포항시 북구 흥해읍 성곡서로31번길 16","Y","가상체험 체육시설업","경상북도 포항시 북구 흥해읍 성곡리 1471"
"세종특별자치시","N","대진프라자 2층",584,"20230323","정상운영","2023-03-27","실내","36.5382350303335","30057",454,"대진프라자 2층","","골프","세종시","수산리","30057","","127.232720532999","2023-03-27","신고","세종특별자치시","금강스크린골프","세종특별자치시 연기면 조뱅이길 24-17","Y","가상체험 체육시설업","세종특별자치시 연기면 수산리 85"
"경기도","N","",585,"20230329","정상운영","2023-03-31","없음","37.394098376011","14058",269,"","","골프","안양시","평촌동","14058","","126.974785255977","2023-03-31","신고","경기도","골프답다 레슨 스튜디오","경기도 안양시 동안구 흥안대로 445 (평촌동)","Y","가상체험 체육시설업","경기도 안양시 동안구 평촌동 87-10 평촌 K-비즈리움"
"경기도","N","두산 더프론트 미사 204호 (풍산동)",586,"20221228","정상운영","2023-04-03","없음","37.5481884050162","12939",75,"두산 더프론트 미사 204호 (풍산동)","","골프","하남시","풍산동","12939","","127.191564131859","2023-04-03","신고","경기도","히든랩 골프연습장 하남점","경기도 하남시 미사강변중앙로 11 (풍산동)","Y","가상체험 체육시설업","경기도 하남시 풍산동 599-2 두산 더프론트 미사"
"경기도","N","쏘리마트",587,"20220726","정상운영","2023-04-17","없음","0","18593",470,"쏘리마트 201호","","골프","화성시","","18593","","0","2023-04-17","신고","경기도","판다 스크린","경기도 화성시 향남읍 삼천병마로 175","Y","가상체험 체육시설업","경기도 화성시 향남읍 평리 137-3 쏘리마트"
"경기도","N","",588,"20230131","정상운영","2023-04-17","없음","37.1289968679986","18593",177,"2층","","골프","화성시","","18593","","126.907904346368","2023-04-17","신고","경기도","다팜 골프연습장","경기도 화성시 향남읍 삼천병마로 173-5","Y","가상체험 체육시설업","경기도 화성시 향남읍 평리 161-1"
"경기도","N","",589,"20200624","정상운영","2023-04-17","없음","0","18532",369,"1층","","골프","화성시","","18532","","0","2023-04-17","신고","경기도","프렌즈스크린 팔탄 나이스골프","경기도 화성시 팔탄면 마당바위로 128","Y","가상체험 체육시설업","경기도 화성시 팔탄면 구장리 893"
"경기도","N","",590,"20230403","정상운영","2023-04-17","없음","0","18529",401,"2층","","골프","화성시","","18529","031-352-5444","0","2023-04-17","신고","경기도","GTR 골프아카데미","경기도 화성시 팔탄면 푸른들판로 631","Y","가상체험 체육시설업","경기도 화성시 팔탄면 구장리 117"
"경기도","N","",591,"20101213","정상운영","2023-04-18","없음","37.2158916022153","18295",239,"3층","","골프","화성시","","18295","031-227-5678","126.944823974727","2023-04-18","신고","경기도","골프존파크 봉담금메달점","경기도 화성시 봉담읍 삼천병마로 1220","Y","가상체험 체육시설업","경기도 화성시 봉담읍 상리 459-6"
"경기도","N","",592,"20210331","정상운영","2023-04-18","없음","0","18364",294,"1층","","골프","화성시","","18364","","0","2023-04-18","신고","경기도","골프존파크 수기리점","경기도 화성시 봉담읍 세자로 351-2","Y","가상체험 체육시설업","경기도 화성시 봉담읍 수기리 12-4"
"경기도","N","",593,"20220623","정상운영","2023-04-17","없음","0","18584",320,"2층","","골프","화성시","","18584","","0","2023-04-17","신고","경기도","골프존파크 장안우정점","경기도 화성시 장안면 포승장안로 1550","Y","가상체험 체육시설업","경기도 화성시 장안면 어은리 373-1"
"경기도","N","",594,"20221110","정상운영","2023-04-17","없음","0","18614",381,"2층","","골프","화성시","","18614","031-354-0723","0","2023-04-17","신고","경기도","드림 골프 아카데미","경기도 화성시 향남읍 장안로 858","Y","가상체험 체육시설업","경기도 화성시 향남읍 상신리 1150-28"
