addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,faci_mng_type_cd,reg_dt,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"제주특별자치도","N","",494,"20140922","폐업","","2016-12-31","","33.2657605732","697828",4030,"","kqEWQt63QwCLJaZMTgWSU3ipi0F5ucIUEb0O/ijaz0g=","실외","서귀포시","","서귀포시","697828","064-735-7000","126.484513363","2020-06-19","신고","제주특별자치도","토스카나호텔 수영장","서귀포시 용흥로66번길158-7 (강정동)","N","수영장업","제주특별자치도 서귀포시 용흥로66번길 158-7"
"제주특별자치도","N","",495,"","정상운영","","2016-12-31","","33.4901264676","690724",120,"","VZ1EFosnz65JYfG2W2QcBEAnXzbbqfsAjHj0YXb+CBA=","실내","제주시","","제주시","690724","064-742-4111","126.493900848","2020-07-27","신고","제주특별자치도","㈜지엔엘더호텔제주수영장","제주시 삼무로 67(연동)","N","수영장업","제주특별자치도 제주시 삼무로 67"
"제주특별자치도","N","",496,"","정상운영","자체운영        ","2016-12-31","없음","33.4706425566","695901",651,"","yNBECMtZZBAUTTWq3oCX2qV4zfLDTEKDOaVajH5/qWw=","실내","제주시","","제주시","695901","064-799-2088","126.354446669","2020-07-27","신고","제주특별자치도","마레보야외수영장","제주시 애월읍 신엄안3길 135","N","수영장업","제주특별자치도 제주시 애월읍 신엄안3길 135"
"제주특별자치도","N","",497,"","정상운영","자체운영        ","2016-12-31","없음","33.453239172","690090",351,"","AJc2uJY48wel4bxGqJisAUiJ+NVM0FXViQkI9qPgzgU=","실내","제주시","","제주시","690090","064-754-9122","126.613826642","2020-07-27","신고","제주특별자치도","라헨느리조트(주)","제주시 명림로 374(봉개동)","N","수영장업","제주특별자치도 제주시 명림로 374"
"제주특별자치도","N","지하",498,"20161231","정상운영","자체운영        ","2016-12-31","실내","33.4867136752","63094",232,"지하","YJrmBdPLAnTrCxCJYMQ1M24WwUqFo9fnf6YNVKrmmmw=","실내","제주시","노형동","제주시","63094","064-747-7369","126.4669565577","2020-12-07","신고","제주특별자치도","버블키즈","제주특별자치도 제주시 월광로 61 (노형동, 라임빌)","N","수영장업","제주특별자치도 제주시 노형동 2844-1 라임빌"
"제주특별자치도","N","",499,"20080612","정상운영","자체운영        ","2016-12-31","실내","33.4260310217","63642",619,"","Qtm/ZYRFACbxEoK031Oe+yqBVOMZfDe58W+Qii7as88=","실내","서귀포시","고성리","서귀포시","63642","064-731-7921","126.926448504","2021-08-07","신고","제주특별자치도","휘닉스 실내수영장","제주특별자치도 서귀포시 성산읍 섭지코지로 107","N","수영장업",""
"전라남도","N","",500,"20110506","정상운영","자체운영        ","2016-12-31","실내","35.0655111721","58114",1417,"","XLLzvyn3glq//lxAxwKQt3gI4pEme8D30vnQmPzG7T8=","실내","화순군","신기리","화순군","58114","061-379-3951","126.9917557738","2018-12-27","신고","전라남도","화순군민종합문화센터","전라남도 화순군 화순읍 광덕로 231","N","수영장업",""
"전라남도","N","",501,"20080804","정상운영","자체운영        ","2016-12-31","없음","34.5684944153","536809",780,"","zXFQXAs6XYKdG73/ekN/Q2UGXtF2uCL3NWnM64pYIes=","실내","해남군","","해남군","536809","061-535-2152","126.62325086","2017-08-24","신고","전라남도","우슬국민체육센터","해남군 해남읍 해남로 72 우슬국민체육센터(내)","N","수영장업",""
"대전광역시","N","",502,"","정상운영","위탁운영        ","2016-11-07","실내","36.2954104167","34232",2282,"","Pxk+RRSjYfx3labWROG5UPbkfLwDZdgggW1tdKzN+jc=","수영장","유성구","원내동","유성구","34232","","127.3206007598","2020-07-27","공공","대전광역시","진잠다목적체육관수영장","대전광역시 유성구 계백로 835 (원내동)","N","수영장","대전광역시 유성구 원내동  358"
"전라남도","N","",503,"20150513","정상운영","","2016-12-31","","35.3005296413","515801",1566,"","o0cQhjchHQKDMq+gUnhoZdaS2tnmte/GgkvW+KKPeOY=","실내","장성군","","장성군","515801","061-390-7841","126.770497418","2016-12-31","신고","전라남도","장성실내수영장","장성군 장성읍 문화로 81","N","수영장업","전남 장성군 장성읍 문화로 81"
"전라남도","N","",504,"","정상운영","자체운영        ","2016-12-31","없음","35.2558187829","57238",1395,"","Sl2n5XxtIs24NQaq8uZX8B7ZKODMBrRgB57e2yCezQY=","실내","장성군","주산리","장성군","57238","061-390-4775","126.6702845369","2020-07-27","신고","전라남도","상무수영장","전라남도 장성군 삼계면 능성로 552","N","수영장업","전라남도 장성군 삼계면 주산리 716"
"전라남도","N","",505,"20110812","정상운영","자체운영        ","2016-12-31","실내외","34.4855672664","539803",9491,"","NuUcLY67jdK4Q8oVEdSoWK6VwOz3LUIytIOW+Chq+gI=","실내","진도군","","진도군","539803","061-540-6277","126.275619458","2021-08-05","신고","전라남도","진도국민체육센터(진도실내수영장)","진도군 진도읍 동외4길 126","N","수영장업",""
"경상북도","N","",506,"20161231","정상운영","자체운영        ","2016-12-31","실내","36.0563939731","791813",972,"","MJsHjBDOPq1YxGRy9jias04ClGBtfmg+vdE1Rn85A3k=","실내","포항시","","포항시","791813","054-280-9550","129.362248765","2022-10-19","신고","경상북도","여성문화회관 수영장","포항시 북구 새천년대로933번길 20 (우현동)","N","수영장업","경북 포항시 북구 새천년대로933번길 20"
"경상북도","N","",507,"","정상운영","자체운영        ","2016-12-31","없음","36.0056338628","790824",655,"","8mi46S3J08q1qEezByIZnta2Kl/0u1BKz0GX/cI7MTI=","실내","포항시","","포항시","790824","054-270-4391","129.357033609","2020-07-27","신고","경상북도","덕업관어린이수영장","포항시 남구 뱃머리길39번길 26, 지1층 (대도동)","N","수영장업","경북 포항시 남구 뱃머리길39번길 26"
"경상북도","N","",508,"20161231","정상운영","자체운영        ","2016-12-31","실내","35.839914397","780290",517,"","H/G/NNKEMQ2E3TtJjOi+sOxhOTcujNKbaDh6paFUw0Q=","실내","경주시","","경주시","780290","054-745-7788","129.2859499","2021-08-11","신고","경상북도","힐튼 경주 실내수영장","경주시 보문로 484-7 (신평동)","N","수영장업","경북 경주시 보문로 484-7"
"경상북도","N","",509,"20161231","정상운영","자체운영        ","2016-12-31","실내","35.8374551713","780290",275,"","RSP7kqGbxjTVgXG9EVNZzce/E7NHz+DN4ZQoA40OI+I=","실내","경주시","","경주시","780290","054-745-8100","129.291876797","2022-09-30","신고","경상북도","더케이호텔경주 실내수영장","경주시 엑스포로 45 (신평동)","N","수영장업","경북 경주시 엑스포로 45"
"경상북도","N","",510,"20050824","정상운영","","2016-12-31","실내","36.0973878928","730320",512,"","g74sukjThuU8pMUQqHsIPnWEyEa/iilMsZjmpDKyN34=","실내","구미시","","구미시","730320","054-473-6300","128.428695478","2021-06-16","신고","경상북도","새천년사우나스포츠","구미시 인동북길 117 (인의동)","N","수영장업","경북 구미시 인동북길 117"
"경상북도","N","",511,"20161107","폐업","자체운영        ","2016-11-07","없음","36.5954616817","745884",6608,"","KqwDWrAHYIR7k3So9JacEk89rQOqx8JWR3gfChy54do=","실내","문경시","","문경시","745884","054-555-0288","128.18541131","2020-06-19","신고","경상북도","국민체육센터","문경시 점고길 30(모전동)","N","수영장업",""
"서울특별시","N","",512,"","정상운영","자체운영        ","2016-12-31","실내","37.5545920298","157280",428,"","3Lhl/SGwJVg1ig9c0dBPwqexytwVjPVtpUdwiYwHk7Y=","실내","강서구","","강서구","157280","02-6959-8311","126.837303895","2020-07-27","신고","서울특별시","키즈돌핀","서울시 강서구 강서로 324, 지층(내발산동)","N","수영장업","서울 강서구 강서로 324"
"서울특별시","N","단지 내 상가 지하",513,"19980128","정상운영","자체운영        ","2016-11-07","실내","37.5221442987","150796",1807,"단지 내 상가 지하","0qN/lnh7bHTHShXryo7PQ36jTIq4000Ld/PYn5h2ji0=","실내","영등포구","","영등포구","150796","02-786-0955","126.932483651","2019-04-16","신고","서울특별시","(주)와우스포츠아카데미","서울특별시 영등포구 국제금융로 79(여의도동)","N","수영장업",""
"","N","",514,"20071231","정상운영","자체운영        ","2016-11-07","실내","37.5171112813","150835",5285,"","T7DVKBuRdD7s3kIk9vIZ/rIJUIOO9zIKWdQhhnlLUOo=","실내","영등포구","","","150835","02-1522-9661","126.899521832","2021-01-21","신고","서울특별시","(주)씨랄라","서울특별시 영등포구 문래로28길 15 (문래동3가)","N","수영장업",""
"","N","",515,"20161231","폐업","자체운영        ","2016-12-31","실내","37.4868751968","156816",1462,"","fLprSworS4/T84G7gvUDyadA5fLXnmYFcB/UyopJ7cg=","실내","동작구","","","156816","02-595-8000","126.981664596","2021-03-20","신고","서울특별시","태평","서울특별시 동작구 동작대로 115, 6층 (사당동)","N","수영장업","서울 동작구 동작대로 115"
"","N","",516,"20161231","정상운영","자체운영        ","2016-12-31","실내","37.4908890839","156772",358,"","oKMaU6GG8ayTGFJV1SvWPVoG/0VrWYob4/JpQaz/6wI=","실내","동작구","","","156772","02-532-4645","126.976055051","2020-11-25","신고","서울특별시","오션키즈(사당동)","서울특별시 동작구 동작대로29길 119, 113동 지하1층 (사당동, 극동아파트)","N","수영장업",""
"","N","",517,"20161231","정상운영","자체운영        ","2016-12-31","실내","37.5129519785","156808",885,"","ihRtXqVajKBtCfyMVUUiRFi4VHptCX1Xhrz7v8ValM0=","실내","동작구","","","156808","02-6925-7447","126.928926732","2020-11-25","신고","서울특별시","오션키즈 대방센터","서울특별시 동작구 노량진로 26, B1호 (대방동, 솔표빌딩)","N","수영장업","서울 동작구 노량진로 26"
"서울특별시","N","",518,"20150609","정상운영","","2016-12-31","","37.491280404","151924",1532,"","qtKkxOcOBCAdwKLU7dOevWPSkvEAPhl6Dblz9OCbsBc=","실내","관악구","","관악구","151924","02-876-3377","126.948663283","2020-10-20","신고","서울특별시","몬스터 키즈 풀","서울특별시 관악구 구암길 106 (봉천동, 관악드림타운 분산상가 지층 01~07호) ","N","수영장업","서울 관악구 구암길 106"
"서울특별시","N","",519,"20160325","폐업","","2016-12-31","","37.4841281273","151902",729,"","cKZVoj1//ty1lxRIwfqwNDqkMAp/1Qcg/IkvERGxxMQ=","실내","관악구","","관악구","151902","02-857-9400","126.909506751","2020-06-19","신고","서울특별시","한국체육산업개발 주식회사","서울특별시 관악구 조원로 67 (신림동, 서울조원초등학교)","N","수영장업","서울 관악구 조원로 67"
"서울특별시","N","",520,"","정상운영","","2016-12-31","","37.4856046638","137862",1032,"","VJEqIEbrRj7f1TgYOIRPZ6qCtBdXtcmMUcoP2JUARnY=","실내","서초구","","서초구","137862","02-2055-1331","127.028077025","2020-07-27","신고","서울특별시","한전아트센터 스포츠센터"," 서울시 서초구 효령로72길 60(서초동)","N","수영장업","서울 서초구 효령로72길 60"
"전라남도","N","",521,"20101127","정상운영","자체운영        ","2016-12-31","실내외","34.48560804271534","58919",1831,"","LXu8/fSviaQqVVl/Xe1xbP9DyPrDXHC+RC2eNMVKKiA=","수영장","진도군","동외리","진도군","58919","NaN","126.27641598398443","2023-03-14","공공","전라남도","진도국민체육센터수영장","전라남도 진도군 진도읍 동외4길 126","N","수영장","전라남도 진도군 진도읍 동외리 994 실내수영장,게이트볼장"
"경상남도","N","",522,"20161231","정상운영","자체운영        ","2016-12-31","실내","35.1778201441","660904",2477,"","OupI/9ODRXVVuaTJjePVjzGC6R6GwYgUDbF4u4I/nes=","실내","진주시","","진주시","660904","055-753-0943","128.10195669","2021-07-20","신고","경상남도","진주학생수영장","진주시 도동천로 2 (상평동)","N","수영장업","경남 진주시 도동천로 2"
"경상남도","N","",523,"","정상운영","자체운영        ","2016-12-31","없음","35.19295064","660993",882,"","sdoikbvDwv20ilo99T7aroD5VpacatydvRGtUanzDp0=","실내","진주시","","진주시","660993","055-753-5004","128.121256458","2020-07-27","신고","경상남도","삼전실내수영장","진주시 도동로 251 (하대동)","N","수영장업","경남 진주시 도동로 251"
"경상남도","N","",524,"19990326","","자체운영        ","2016-12-31","없음","34.8272833083","650150",1716,"","FiXwJmd3HKk2L04lw1PdXPoyAhxaHec1vmRc7GExyi8=","실내","통영시","","통영시","650150","055-640-8115","128.438620072","2019-04-03","신고","경상남도","금호리조트㈜","통영시 큰발개1길 33번지","N","수영장업","경남 통영시 큰발개1길 33"
"경상남도","N","",525,"20121121","정상운영","자체운영        ","2016-12-31","실내","35.1878523482","621290",2014,"","UF2GtXct58srFtcj2SP6yJjDJVFO+ij42Sd4AGHQ4Cg=","실내","김해시","","김해시","621290","055-330-9000","128.807255953","2022-10-05","신고","경상남도","장유스파랜드 수영장","김해시 대청로104번길 84 (삼문동)","N","수영장업",""
"경상남도","N","C동 1층",526,"20150702","폐업","자체운영        ","2016-12-31","실내외","35.3107726789","50857",810,"C동 1층","mjRkQYRQJ/eZdgMeB7MEoqHghLB/AZnrZJxJnIteQ5Y=","실내","김해시","본산리","김해시","50857","055-343-9500","128.7466200848","2020-06-19","신고","경상남도","거산수영장","경상남도 김해시 진영읍 본산1로 29","N","수영장업","경상남도 김해시 진영읍 본산리 921"
"경상남도","N","",527,"20151124","정상운영","자체운영        ","2016-12-31","실내","35.3164267499325","50638",335,"","pp6V5bGqDOxEUERkZQj/clh78DQ+QON/ydx3UdNMFvQ=","실내","양산시","석산리","양산시","50638","055-366-8377","129.031158903396","2022-08-24","신고","경상남도","MJ kids 수영장","경상남도 양산시 동면 곡리1길 28","N","수영장업","경상남도 양산시 동면 석산리 839-2"
"경상남도","N","",528,"","정상운영","위탁운영        ","2016-12-31","실내","34.8413204215","53051",3185,"","ZqsCKv8h6cqVGt4ajhfFKgaxKlXF0/24j6sfDYAFch0=","수영장","통영시","동호동","통영시","53051","055-650-4720","128.4295895518","2020-07-27","공공","경상남도","통영실내수영장","경상남도 통영시 남망공원길 29 (동호동)","N","수영장","경상남도 통영시 동호동 230-1 시민문화회관"
"서울특별시","N","",529,"20030630","정상운영","","2016-12-31","실내","37.6300270611","122200",8847,"","+71b9g56genHQjEpJOr3902oyfY5gy9MHt9074wnbow=","수영장","은평구","","은평구","122200","02-350-5324","126.917527541","2016-12-31","공공","서울특별시","은평구민체육센터수영장","은평구 진관외동 242-23외 1필지","N","수영장","서울 은평구 진관동 242-23"
"경상북도","N","",530,"","정상운영","","2016-12-31","","36.3552249629","769803",629,"","EjB5x1ATVPo5mhq/QBzjjPR0Io+3P/KkoaVqVDBizqo=","실내","의성군","","의성군","769803","054-830-6932","128.705179562","2020-07-27","신고","경상북도","의성청소년센터","의성군 의성읍 충효로 68","N","수영장업","경북 의성군 의성읍 충효로 68"
